FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,RightToReply,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,EstablishmentDetail_Id,SchemeType,EstablishmentCollection_Id,Hygiene,Structural,ConfidenceInManagement,EstablishmentDetail_Id,Longitude,Latitude,EstablishmentDetail_Id
294524,PI/000015232,"Avenance, ISG",Restaurant/Cafe/Canteen,1,Aldgate House,33 Aldgate High Street,London,,EC3N 1AH,5,fhrs_5_en-GB,6/18/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,78,FHRS,0,5,0,5,78,-0.075639,51.514352,78
293724,PI/000002398,"Avenance, Lexis Nexis",Restaurant/Cafe/Canteen,1,Halsbury House,35 Chancery Lane,London,,WC2A 1EL,5,fhrs_5_en-GB,10/5/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,79,FHRS,0,0,0,0,79,-0.11156,51.516321,79
294199,PI/000010901,"Avenance, Linklaters",Restaurant/Cafe/Canteen,1,1 Silk Street,London,,,EC2Y 8AL,5,fhrs_5_en-GB,8/22/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,80,FHRS,0,0,5,5,80,-0.092181,51.520306,80
294200,PI/000010904,"Avenance, Linklaters",Restaurant/Cafe/Canteen,1,1 Silk Street,London,,,EC2Y 8AL,5,fhrs_5_en-GB,8/22/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,81,FHRS,0,0,5,5,81,-0.092181,51.520306,81
294198,PI/000010900,"Avenance, Linklaters",Restaurant/Cafe/Canteen,1,1 Silk Street,London,,,EC2Y 8AL,5,fhrs_5_en-GB,8/22/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,82,FHRS,0,0,5,5,82,-0.092181,51.520306,82
294020,PI/000007679,"Avenance, Lloyds",Restaurant/Cafe/Canteen,1,Lloyds Building,1 Lime Street,London,,EC3M 7DQ,5,fhrs_5_en-GB,3/20/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,83,FHRS,0,0,5,0,83,-0.082622,51.513154,83
294764,PI/000017519,"Avenance, Schroders",Restaurant/Cafe/Canteen,1,Garrard House,31 Gresham Street,London,,EC2V 7QA,5,fhrs_5_en-GB,9/25/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,84,FHRS,0,0,0,0,84,-0.095228,51.516012,84
556183,PI/000021224,Aveqia,School/college/university,7845,10 St Bride Street,London,,,EC4A 4AD,1,fhrs_1_en-GB,5/2/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,85,FHRS,0,15,0,20,85,-0.105013,51.515011,85
294329,PI/000013339,Babble City,Pub/bar/nightclub,7843,45 Old Broad Street,London,,,EC2N 1HT,5,fhrs_5_en-GB,1/29/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,86,FHRS,0,5,5,0,86,-0.084028,51.515695,86
295144,PI/000021382,Bacari,Takeaway/sandwich shop,7844,10 Basinghall Street,London,,,EC2V 5BQ,4,fhrs_4_en-GB,8/21/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,87,FHRS,0,10,5,5,87,-0.090859,51.515716,87
415250,PI/000016068,Bacchanalia,Retailers - other,4613,"Retail Unit, Broken Wharf House",2 Broken Wharf,London,,EC4V 3DT,5,fhrs_5_en-GB,5/18/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,88,FHRS,0,0,0,0,88,-0.096821,51.510651,88
612697,PI/000025007,Badolina,Takeaway/sandwich shop,7844,206-210 Bishopsgate,London,,,EC2M 4NR,4,fhrs_4_en-GB,11/25/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,89,FHRS,0,5,0,10,89,-0.079643,51.517835,89
294572,PI/000015844,Bagelmania,Takeaway/sandwich shop,7844,Salisbury House,London Wall,London,,EC2M 5QQ,5,fhrs_5_en-GB,10/26/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,90,FHRS,0,5,5,0,90,-0.08781,51.517627,90
294577,PI/000015928,Bahia News,Retailers - other,4613,78 Moorgate,London,,,EC2M 6SE,4,fhrs_4_en-GB,6/19/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,91,FHRS,0,5,5,10,91,-0.088209,51.517732,91
293976,PI/000006871,Bakers Company Estates Lt,Other catering premises,7841,"Offices, Bakers Hall",7-9 Harp Lane,London,,EC3R 6DP,Exempt,fhrs_exempt_en-GB,3/21/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,92,FHRS,0,,,,92,-0.081495,51.50943,92
294715,PI/000017171,Balls Brothers,Other catering premises,7841,The Baltic Exchange,38 St Mary Axe,London,,EC3A 8EX,5,fhrs_5_en-GB,10/18/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,93,FHRS,0,0,0,0,93,-0.080224,51.514985,93
293713,PI/000002184,Balls Brothers Ltd,Pub/bar/nightclub,7843,5-6 Carey Lane,London,,,EC2V 8AE,5,fhrs_5_en-GB,10/28/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,94,FHRS,0,0,5,5,94,-0.096245,51.51548,94
294356,PI/000013513,Balls Brothers Wine Bar,Pub/bar/nightclub,7843,38 St Mary Axe,London,,,EC3A 8EX,5,fhrs_5_en-GB,3/14/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,95,FHRS,0,5,0,0,95,-0.080224,51.514985,95
294105,PI/000009118,"Balls Brothers, Mark Lane",Pub/bar/nightclub,7843,2 Minster Court,London,,,EC3R 7BB,4,fhrs_4_en-GB,9/24/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,96,FHRS,0,5,10,0,96,-0.080611,51.510936,96
295145,PI/000021388,Bam Nuttall,Restaurant/Cafe/Canteen,1,Site Boundary,17-33 Moorfields,London,,,1,fhrs_1_en-GB,10/9/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,97,FHRS,0,15,15,20,97,-0.08828427,51.51917275,97
564578,PI/000024255,Bangalore Express,Restaurant/Cafe/Canteen,1,1 Corbet Court,London,,,EC3V 0AT,4,fhrs_4_en-GB,7/19/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,98,FHRS,0,10,10,0,98,-0.084706,51.512945,98
294288,PI/000012478,Bangers,Pub/bar/nightclub,7843,Retail Unit,2-12 Wilson Street,London,,EC2M 2TE,4,fhrs_4_en-GB,6/5/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,99,FHRS,0,5,10,0,99,-0.085241,51.519428,99
294371,PI/000013618,Bangkok Boulevard Express,Restaurant/Cafe/Canteen,1,24 Chancery Lane,London,,,WC2A 1LS,1,fhrs_1_en-GB,5/8/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,100,FHRS,0,15,15,20,100,-0.111366,51.515778,100
295137,PI/000021255,Bangkok Kitchen,Restaurant/Cafe/Canteen,1,Guild Church Of St Mary Aldermary,Watling Street,London,,EC4M 9BW,1,fhrs_1_en-GB,10/8/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,101,FHRS,0,15,10,20,101,-0.093276,51.512716,101
462760,PI/000022529,Banh Mi Saigon,Takeaway/sandwich shop,7844,69 Long Lane,London,,,EC1A 9EJ,2,fhrs_2_en-GB,10/22/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,102,FHRS,0,15,15,10,102,-0.099909,51.519217,102
294607,PI/000016197,"Bar & Co, The Wilfred",Other catering premises,7841,Temple Pier,"Victoria Embankment, London",,,WC2R 2PN,5,fhrs_5_en-GB,8/16/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,103,FHRS,0,5,5,5,103,-0.112357,51.510633,103
370878,PI/000021634,Bar Remo,Takeaway/sandwich shop,7844,Retail Unit,54 Bow Lane,London,,EC4M 9DJ,1,fhrs_1_en-GB,6/13/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,105,FHRS,0,20,10,20,105,-0.093302,51.513472,105
294949,PI/000019445,Barbecoa Basement,Retailers - other,4613,20 New Change Passage,London,,,EC4M 9AG,Exempt,fhrs_exempt_en-GB,5/29/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,106,FHRS,0,,,,106,-0.095991,51.513632,106
294947,PI/000019443,Barbecoa Butchers,Retailers - other,4613,82 Watling Street,London,,,EC4M 9BX,1,fhrs_1_en-GB,1/8/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,107,FHRS,0,15,15,20,107,-0.09523,51.513548,107
294948,PI/000019444,Barbecoa Restaurant,Restaurant/Cafe/Canteen,1,20 New Change Passage,London,,,EC4M 9AG,4,fhrs_4_en-GB,5/29/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,108,FHRS,0,5,10,5,108,-0.095991,51.513632,108
293941,PI/000006440,Barbican Fruiterers,Retailers - other,4613,26 Goswell Road,London,,,EC1M 7AA,3,fhrs_3_en-GB,11/26/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,109,FHRS,0,10,10,10,109,-0.09738,51.522495,109
293942,PI/000006445,Barbican News,Retailers - other,4613,34 Goswell Road,London,,,EC1M 7AA,3,fhrs_3_en-GB,10/25/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,110,FHRS,0,5,10,10,110,-0.09738,51.522495,110
294065,PI/000008420,Barbican News,Retailers - other,4613,54 Long Lane,London,,,EC1A 9EJ,5,fhrs_5_en-GB,3/7/2011,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,111,FHRS,0,0,5,0,111,-0.099909,51.519217,111
293629,PI/000000546,Barbican Playgroup,Hospitals/Childcare/Caring Premises,5,Nursery,Andrewes House,Andrewes Highwalk,Barbican,EC2Y 8AX,4,fhrs_4_en-GB,6/17/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,112,FHRS,0,0,10,5,112,-0.092705,51.518795,112
295157,PI/000100004,Barbican Tandoori,Restaurant/Cafe/Canteen,1,Retail Unit Smith House,55 Aldersgate Street,London,,EC1A 4LA,4,fhrs_4_en-GB,9/4/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,113,FHRS,0,5,10,5,113,-0.096916,51.518746,113
294425,PI/000014028,Barcelona Tapas Bar & Restaurant,Restaurant/Cafe/Canteen,1,Basement Restaurant,24 Lime Street,London,,EC3M 7HS,3,fhrs_3_en-GB,8/15/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,114,FHRS,0,10,10,5,114,-0.083455,51.511855,114
294209,PI/000011159,Barcelona Tapas Bar & Restaurant,Restaurant/Cafe/Canteen,1,Beaufort House,15 St Botolph Street,London,,EC3A 7DT,3,fhrs_3_en-GB,3/19/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,115,FHRS,0,10,10,10,115,-0.075911,51.515076,115
295013,PI/000019996,Barista Coffee House,Takeaway/sandwich shop,7844,9 Aldgate High Street,London,,,EC3N 1AH,4,fhrs_4_en-GB,5/21/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,116,FHRS,0,5,0,10,116,-0.075639,51.514352,116
293644,PI/000000797,Bartlett Mitchell,Restaurant/Cafe/Canteen,1,City Place House,55 Basinghall Street,London,,EC2V 5DX,5,fhrs_5_en-GB,10/3/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,117,FHRS,0,5,5,5,117,-0.092094,51.517211,117
536121,PI/000023618,"Bartlett Mitchell Limited,BAC BANK",Restaurant/Cafe/Canteen,1,8-10 Mansion House Place,London,,,EC4N 8BJ,5,fhrs_5_en-GB,6/18/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,118,FHRS,0,0,0,0,118,-0.089244,51.51265,118
294442,PI/000014231,Bartlett Mitchell Ltd,Restaurant/Cafe/Canteen,1,Five Acre Square,133-137 Houndsditch,London,,EC3A 7BX,5,fhrs_5_en-GB,10/2/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,119,FHRS,0,0,5,0,119,-0.077752,51.51552,119
294757,PI/000017485,"Bartlett Mitchell, GSM Association",Restaurant/Cafe/Canteen,1,5 New Street Square,London,,,EC4A 3BF,5,fhrs_5_en-GB,12/13/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,120,FHRS,0,0,0,0,120,-0.108547,51.515976,120
295264,PI/000105886,Bart's Guild Shop,Restaurant/Cafe/Canteen,1,St Bartholomews Hospital,West Smithfield,London,,EC1A 7BE,5,fhrs_5_en-GB,3/30/2011,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,121,FHRS,0,0,0,0,121,-0.100896,51.516976,121
294129,PI/000009596,Basil's Sandwiches,Takeaway/sandwich shop,7844,15 New London Street,London,,,EC3R 7NA,4,fhrs_4_en-GB,1/31/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,122,FHRS,0,10,5,5,122,-0.079732,51.511272,122
293768,PI/000002577,Battersea Barge,Other catering premises,7841,"Nine Elms Dock, Nine Elms Lane",London,,,SW8 5BP,5,fhrs_5_en-GB,10/12/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,123,FHRS,0,5,0,5,123,-0.138004,51.482123,123
294857,PI/000018865,Bavarian Beerhouse,Pub/bar/nightclub,7843,9 Crutched Friars,London,,,EC3N 2AU,3,fhrs_3_en-GB,6/18/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,124,FHRS,0,5,10,10,124,-0.077469,51.51128,124
605710,PI/000024867,"Baxster storey,Barbican Staff Resta",Restaurant/Cafe/Canteen,1,Barbican Arts And Conference Centre,Silk Street,London,,EC2Y 8DS,5,fhrs_5_en-GB,12/17/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,125,FHRS,0,0,5,0,125,-0.093931,51.519822,125
294337,PI/000013398,"Baxter & Platts, BNP Parabis",Restaurant/Cafe/Canteen,1,55 Moorgate,London,,,EC2R 6LL,5,fhrs_5_en-GB,11/11/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,126,FHRS,0,5,5,5,126,-0.089235,51.516634,126
294930,PI/000019258,Baxter Storey - Travers Smith,Restaurant/Cafe/Canteen,1,10 Snow Hill,London,,,EC1A 2AL,5,fhrs_5_en-GB,5/8/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,127,FHRS,0,5,0,0,127,-0.103339,51.517483,127
633315,PI/000019686,Baxter Storey Cafe  @ GSM & D,Restaurant/Cafe/Canteen,1,Guildhall School Of Music And Drama,1 Milton Street,London,,EC2Y 9BH,5,fhrs_5_en-GB,2/7/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,128,FHRS,0,0,0,5,128,-0.091122,51.520109,128
293884,PI/000005607,"Baxter Storey, Bird & Bird",Restaurant/Cafe/Canteen,1,15 Fetter Lane,London,,,EC4A 1BW,5,fhrs_5_en-GB,9/26/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,129,FHRS,0,0,5,0,129,-0.10923,51.515159,129
293889,PI/000005671,"Baxter Storey, Bird and Bird LLP",Restaurant/Cafe/Canteen,1,90 Fetter Lane,London,,,EC4A 1EN,2,fhrs_2_en-GB,1/23/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,130,FHRS,0,10,15,10,130,-0.10935,51.517122,130
295000,PI/000019782,"Baxter Storey, CIBC World Markets",Restaurant/Cafe/Canteen,1,150 Cheapside,London,,,EC2V 6ET,5,fhrs_5_en-GB,6/18/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,131,FHRS,0,0,0,0,131,-0.096765,51.51512,131
294809,PI/000018440,"Baxter Storey, Clyde & Co",Restaurant/Cafe/Canteen,1,The St Botolph Building,138 Houndsditch,London,,EC3A 7AG,5,fhrs_5_en-GB,4/23/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,132,FHRS,0,5,5,0,132,-0.077019,51.51478,132
295149,PI/000021441,"Baxter Storey, Clyde & Co LLP",Restaurant/Cafe/Canteen,1,Beaufort House,15 St Botolph Street,London,,EC3A 7DT,5,fhrs_5_en-GB,11/4/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,133,FHRS,0,5,5,0,133,-0.075911,51.515076,133
293642,PI/000000762,"Baxter Storey, Dash Restaurant",Restaurant/Cafe/Canteen,1,Woolgate Exchange,25 Basinghall Street,London,,EC2V 5HA,5,fhrs_5_en-GB,6/12/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,134,FHRS,0,0,5,0,134,-0.090839,51.516192,134
293620,PI/000000351,"Baxter Storey, Deutsche Bank",Restaurant/Cafe/Canteen,1,1 Appold Street,London,,,EC2A 2UU,3,fhrs_3_en-GB,12/3/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,135,FHRS,0,10,10,5,135,-0.08231,51.519884,135
293894,PI/000005780,"Baxter Storey, Deutsche Bank",Restaurant/Cafe/Canteen,1,20 Finsbury Circus,London,,,EC2M 1UT,5,fhrs_5_en-GB,2/25/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,136,FHRS,0,5,5,0,136,-0.084846,51.517857,136
294723,PI/000017191,"Baxter Storey, Deutsche Bank",Restaurant/Cafe/Canteen,1,6-8 Bishopsgate,London,,,EC2N 4DA,5,fhrs_5_en-GB,2/4/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,137,FHRS,0,5,5,5,137,-0.083377,51.514038,137
295123,PI/000020985,"Baxter Storey, Goldman Sachs",Restaurant/Cafe/Canteen,1,Christchurch Court,10-15 Newgate Street,London,,EC1A 7HD,5,fhrs_5_en-GB,2/27/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,138,FHRS,0,0,0,0,138,-0.100341,51.515412,138
430534,PI/000020998,"Baxter Storey, GSI Hospitality",Restaurant/Cafe/Canteen,1,120 Fleet Street,London,,,EC4A 2BE,5,fhrs_5_en-GB,2/11/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,139,FHRS,0,0,5,0,139,-0.105537,51.514533,139
430532,PI/000020983,"Baxter Storey, GSI Hospitality",Restaurant/Cafe/Canteen,1,Peterborough Court,133 Fleet Street,London,,EC4A 2BB,5,fhrs_5_en-GB,2/12/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,140,FHRS,0,0,0,0,140,-0.106451,51.514404,140
430536,PI/000021030,"Baxter Storey, GSI Nursery",Hospitals/Childcare/Caring Premises,5,120 Fleet Street,London,,,EC4A 2BE,5,fhrs_5_en-GB,2/11/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,141,FHRS,0,0,5,0,141,-0.105537,51.514533,141
430531,PI/000020982,"Baxter Storey, GSI Staff Catering",Restaurant/Cafe/Canteen,1,120 Fleet Street,London,,,EC4A 2BE,5,fhrs_5_en-GB,2/11/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,142,FHRS,0,5,5,5,142,-0.105537,51.514533,142
294171,PI/000010268,"Baxter Storey, Herbert Smith LLP",Restaurant/Cafe/Canteen,1,Exchange House,12 Primrose Street,London,,EC2A 2EG,5,fhrs_5_en-GB,6/25/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,143,FHRS,0,5,5,5,143,-0.08072,51.520335,143
294165,PI/000010206,"Baxter Storey, Hermes",Restaurant/Cafe/Canteen,1,Lloyds Chambers,1 Portsoken Street,London,,E1 8BT,5,fhrs_5_en-GB,1/7/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,144,FHRS,0,5,5,0,144,-0.073533,51.511656,144
294448,PI/000014281,"Baxter Storey, Kuwait Investment",Restaurant/Cafe/Canteen,1,Wren House,15 Carter Lane,London,,EC4V 5EY,5,fhrs_5_en-GB,5/11/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,145,FHRS,0,0,0,0,145,-0.098763,51.512805,145
295136,PI/000021215,"Baxter Storey, Natixis",Restaurant/Cafe/Canteen,1,Cannon Bridge House,25 Dowgate Hill,London,,EC4R 2YA,5,fhrs_5_en-GB,6/26/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,146,FHRS,0,0,5,0,146,-0.09051,51.51098,146
293641,PI/000000760,"Baxter Storey, Portigon",Restaurant/Cafe/Canteen,1,Woolgate Exchange,25 Basinghall Street,London,,EC2V 5HA,5,fhrs_5_en-GB,1/20/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,147,FHRS,0,5,5,5,147,-0.090839,51.516192,147
